OLT,F,S,P,Código QR,Cuenta,Latitud,Longitud,Capacidad,Ubicacion
BUENOS_AIRES_JUA,0,4,1,TP257588,0104608370,31.633931,-106.358204,1:16,Poste
BUENOS_AIRES_JUA,0,4,1,TP257588,0142381152,31.633931,-106.358204,1:16,Poste
BUENOS_AIRES_JUA,0,4,1,TP257588,0113183060,31.633931,-106.358204,1:16,Poste
BUENOS_AIRES_JUA,0,4,1,TP257588,0103222456,31.633931,-106.358204,1:16,Poste
BUENOS_AIRES_JUA,0,4,1,TP257588,0107556329,31.633931,-106.358204,1:16,Poste
BUENOS_AIRES_JUA,0,4,1,TP257588,0101210141,31.633931,-106.358204,1:16,Poste
BUENOS_AIRES_JUA,0,4,1,TP257588,0106629035,31.633931,-106.358204,1:16,Poste
BUENOS_AIRES_JUA,0,4,1,TP257589,0140760588,31.633438,-106.355891,1:16,Poste
BUENOS_AIRES_JUA,0,4,1,TP257589,0105680113,31.633438,-106.355891,1:16,Poste
BUENOS_AIRES_JUA,0,4,1,TP257589,0129956720,31.633438,-106.355891,1:16,Poste
BUENOS_AIRES_JUA,0,4,1,TP257589,0141402308,31.633438,-106.355891,1:16,Poste
BUENOS_AIRES_JUA,0,4,1,TP257589,0101113399,31.633438,-106.355891,1:16,Poste
BUENOS_AIRES_JUA,0,4,1,TP257589,0101473045,31.633438,-106.355891,1:16,Poste
BUENOS_AIRES_JUA,0,4,1,TP257589,0101514514,31.633438,-106.355891,1:16,Poste
BUENOS_AIRES_JUA,0,4,1,TP257603,0141363559,31.634887,-106.355828,1:8,Poste
BUENOS_AIRES_JUA,0,4,1,TP257603,0116571994,31.634887,-106.355828,1:8,Poste
BUENOS_AIRES_JUA,0,4,1,TP257603,0102927464,31.634887,-106.355828,1:8,Poste
BUENOS_AIRES_JUA,0,4,1,TP257603,0106731282,31.634887,-106.355828,1:8,Poste
BUENOS_AIRES_JUA,0,4,1,TP257603,0122880342,31.634887,-106.355828,1:8,Poste
BUENOS_AIRES_JUA,0,4,1,TP257603,0142504307,31.634887,-106.355828,1:8,Poste
BUENOS_AIRES_JUA,0,4,1,TP257603,0140903852,31.634887,-106.355828,1:8,Poste
BUENOS_AIRES_JUA,0,4,1,TP263623,0101114323,31.632961,-106.354317,1:16,Poste
BUENOS_AIRES_JUA,0,4,1,TP263623,0143390151,31.632961,-106.354317,1:16,Poste
BUENOS_AIRES_JUA,0,4,1,TP263623,0112826935,31.632961,-106.354317,1:16,Poste
BUENOS_AIRES_JUA,0,4,1,TP263623,0103243462,31.632961,-106.354317,1:16,Poste
BUENOS_AIRES_JUA,0,4,1,TP263623,0140264395,31.632961,-106.354317,1:16,Poste
BUENOS_AIRES_JUA,0,4,1,TP263623,0113339653,31.632961,-106.354317,1:16,Poste
BUENOS_AIRES_JUA,0,4,1,TP263623,0140531903,31.632961,-106.354317,1:16,Poste
BUENOS_AIRES_JUA,0,4,1,TP263623,0141746571,31.632961,-106.354317,1:16,Poste
BUENOS_AIRES_JUA,0,4,1,TP263623,0141278731,31.632961,-106.354317,1:16,Poste
BUENOS_AIRES_JUA,0,4,1,TP263626,0143126650,31.635264,-106.357718,1:16,Poste
BUENOS_AIRES_JUA,0,4,1,TP263626,0101780357,31.635264,-106.357718,1:16,Poste
BUENOS_AIRES_JUA,0,4,1,TP263626,0141339709,31.635264,-106.357718,1:16,Poste
BUENOS_AIRES_JUA,0,4,1,TP263626,0106984668,31.635264,-106.357718,1:16,Poste
BUENOS_AIRES_JUA,0,4,1,TP263626,0100536265,31.635264,-106.357718,1:16,Poste
BUENOS_AIRES_JUA,0,4,1,TP263626,0143127245,31.635264,-106.357718,1:16,Poste
BUENOS_AIRES_JUA,0,4,1,TP263626,0119509021,31.635264,-106.357718,1:16,Poste
BUENOS_AIRES_JUA,0,4,1,TP263626,0124294859,31.635264,-106.357718,1:16,Poste
BUENOS_AIRES_JUA,0,4,1,TP263626,0101915273,31.635264,-106.357718,1:16,Poste
BUENOS_AIRES_JUA,0,4,1,TP263626,0140070043,31.635264,-106.357718,1:16,Poste
BUENOS_AIRES_JUA,0,4,1,TP263627,0105696749,31.63573,-106.359652,1:16,Poste
BUENOS_AIRES_JUA,0,4,1,TP263627,0143277075,31.63573,-106.359652,1:16,Poste
BUENOS_AIRES_JUA,0,4,1,TP263627,0118643923,31.63573,-106.359652,1:16,Poste
BUENOS_AIRES_JUA,0,4,1,TP263627,0103883962,31.63573,-106.359652,1:16,Poste
BUENOS_AIRES_JUA,0,4,1,TP263627,0126714137,31.63573,-106.359652,1:16,Poste
BUENOS_AIRES_JUA,0,4,1,TP263627,0105752732,31.63573,-106.359652,1:16,Poste
BUENOS_AIRES_JUA,0,4,1,TP263627,0111063384,31.63573,-106.359652,1:16,Poste
BUENOS_AIRES_JUA,0,4,1,TP263627,0200283089,31.63573,-106.359652,1:16,Poste
BUENOS_AIRES_JUA,0,4,1,TP263627,0141702248,31.63573,-106.359652,1:16,Poste
BUENOS_AIRES_JUA,0,4,1,TP263627,0112755660,31.63573,-106.359652,1:16,Poste
BUENOS_AIRES_JUA,0,4,1,TP263627,0102678358,31.63573,-106.359652,1:16,Poste
BUENOS_AIRES_JUA,0,4,1,TP263627,0141889200,31.63573,-106.359652,1:16,Poste
BUENOS_AIRES_JUA,0,4,1,TP264459,0117119371,31.637037,-106.359047,1:16,Poste
BUENOS_AIRES_JUA,0,4,1,TP264459,0106432174,31.637037,-106.359047,1:16,Poste
BUENOS_AIRES_JUA,0,4,1,TP264459,0104420001,31.637037,-106.359047,1:16,Poste
BUENOS_AIRES_JUA,0,4,1,TP264459,0106030231,31.637037,-106.359047,1:16,Poste
BUENOS_AIRES_JUA,0,4,1,TP264459,0116153086,31.637037,-106.359047,1:16,Poste
BUENOS_AIRES_JUA,0,4,1,TP264459,0127145952,31.637037,-106.359047,1:16,Poste
BUENOS_AIRES_JUA,0,4,1,TP264459,0123334508,31.637037,-106.359047,1:16,Poste
BUENOS_AIRES_JUA,0,4,1,TP264459,0113286651,31.637037,-106.359047,1:16,Poste
BUENOS_AIRES_JUA,0,4,1,TP264459,0101488887,31.637037,-106.359047,1:16,Poste
BUENOS_AIRES_JUA,0,4,1,TP264459,0101020741,31.637037,-106.359047,1:16,Poste
BUENOS_AIRES_JUA,0,4,1,TP264459,0141073103,31.637037,-106.359047,1:16,Poste
BUENOS_AIRES_JUA,0,4,1,TP264459,0101719322,31.637037,-106.359047,1:16,Poste
BUENOS_AIRES_JUA,0,4,1,TP264459,0105323972,31.637037,-106.359047,1:16,Poste
BUENOS_AIRES_JUA,0,4,1,TP264459,0117497595,31.637037,-106.359047,1:16,Poste
BUENOS_AIRES_JUA,0,4,1,TP264459,0112956933,31.637037,-106.359047,1:16,Poste
BUENOS_AIRES_JUA,0,4,1,TP487062,0143033148,31.634224,-106.359682,1:16,Poste
BUENOS_AIRES_JUA,0,4,1,TP487062,0142808009,31.634224,-106.359682,1:16,Poste
BUENOS_AIRES_JUA,0,4,1,TP487062,0141380027,31.634224,-106.359682,1:16,Poste
BUENOS_AIRES_JUA,0,4,1,TP487062,0129150068,31.634224,-106.359682,1:16,Poste
BUENOS_AIRES_JUA,0,4,1,TP487062,0103026641,31.634224,-106.359682,1:16,Poste
BUENOS_AIRES_JUA,0,4,1,TP487062,0115313410,31.634224,-106.359682,1:16,Poste
BUENOS_AIRES_JUA,0,4,1,TP487062,0105704191,31.634224,-106.359682,1:16,Poste
BUENOS_AIRES_JUA,0,4,1,TP487062,0101299856,31.634224,-106.359682,1:16,Poste
BUENOS_AIRES_JUA,0,4,1,TP487062,0101133516,31.634224,-106.359682,1:16,Poste
BUENOS_AIRES_JUA,0,4,1,TP487062,0142449185,31.634224,-106.359682,1:16,Poste
BUENOS_AIRES_JUA,0,4,1,TP487062,0106027241,31.634224,-106.359682,1:16,Poste
BUENOS_AIRES_JUA,0,4,1,TP487062,0142310338,31.634224,-106.359682,1:16,Poste
BUENOS_AIRES_JUA,0,4,1,TP487062,0110466154,31.634224,-106.359682,1:16,Poste
BUENOS_AIRES_JUA,0,4,2,TP262064,0142432319,31.635218,-106.360882,1:8,Poste
BUENOS_AIRES_JUA,0,4,2,TP262064,0142671887,31.635218,-106.360882,1:8,Poste
BUENOS_AIRES_JUA,0,4,2,TP262064,0103500652,31.635218,-106.360882,1:8,Poste
BUENOS_AIRES_JUA,0,4,2,TP262064,0142268785,31.635218,-106.360882,1:8,Poste
BUENOS_AIRES_JUA,0,4,2,TP262064,0128772615,31.635218,-106.360882,1:8,Poste
BUENOS_AIRES_JUA,0,4,2,TP262064,0143134918,31.635218,-106.360882,1:8,Poste
BUENOS_AIRES_JUA,0,4,2,TP262064,0142609554,31.635218,-106.360882,1:8,Poste
BUENOS_AIRES_JUA,0,4,2,TP262064,0142649862,31.635218,-106.360882,1:8,Poste
BUENOS_AIRES_JUA,0,4,2,TP263677,0142819862,31.635362,-106.361585,1:8,Poste
BUENOS_AIRES_JUA,0,4,2,TP263677,0122432086,31.635362,-106.361585,1:8,Poste
BUENOS_AIRES_JUA,0,4,2,TP263677,0107544224,31.635362,-106.361585,1:8,Poste
BUENOS_AIRES_JUA,0,4,2,TP263677,0110574199,31.635362,-106.361585,1:8,Poste
BUENOS_AIRES_JUA,0,4,2,TP263677,0100417917,31.635362,-106.361585,1:8,Poste
BUENOS_AIRES_JUA,0,4,2,TP263677,0103718313,31.635362,-106.361585,1:8,Poste
BUENOS_AIRES_JUA,0,4,2,TP263677,0101109898,31.635362,-106.361585,1:8,Poste
BUENOS_AIRES_JUA,0,4,2,TP263677,0100339272,31.635362,-106.361585,1:8,Poste
BUENOS_AIRES_JUA,0,4,2,TP264457,0104364888,31.635602,-106.362571,1:16,Poste
BUENOS_AIRES_JUA,0,4,2,TP264457,0103711413,31.635602,-106.362571,1:16,Poste
BUENOS_AIRES_JUA,0,4,2,TP264457,0106231937,31.635602,-106.362571,1:16,Poste
BUENOS_AIRES_JUA,0,4,2,TP264457,0101941653,31.635602,-106.362571,1:16,Poste
BUENOS_AIRES_JUA,0,4,2,TP264457,0105084828,31.635602,-106.362571,1:16,Poste
BUENOS_AIRES_JUA,0,4,2,TP264457,0102957057,31.635602,-106.362571,1:16,Poste
BUENOS_AIRES_JUA,0,4,2,TP264457,0140245821,31.635602,-106.362571,1:16,Poste
BUENOS_AIRES_JUA,0,4,2,TP264457,0143375912,31.635602,-106.362571,1:16,Poste
BUENOS_AIRES_JUA,0,4,2,TP264457,0103920408,31.635602,-106.362571,1:16,Poste
BUENOS_AIRES_JUA,0,4,2,TP264457,0101091849,31.635602,-106.362571,1:16,Poste
BUENOS_AIRES_JUA,0,4,2,TP511256,0141042543,31.631378,-106.356036,1:8,Poste
BUENOS_AIRES_JUA,0,4,2,TP511256,0101012621,31.631378,-106.356036,1:8,Poste
BUENOS_AIRES_JUA,0,4,2,TP511256,0106915535,31.631378,-106.356036,1:8,Poste
BUENOS_AIRES_JUA,0,4,2,TP511256,0130033345,31.631378,-106.356036,1:8,Poste
BUENOS_AIRES_JUA,0,4,2,TP511256,0101349904,31.631378,-106.356036,1:8,Poste
BUENOS_AIRES_JUA,0,4,2,TP511256,0101475718,31.631378,-106.356036,1:8,Poste
BUENOS_AIRES_JUA,0,4,2,TP511259,0100369455,31.632133,-106.359622,1:16,Poste
BUENOS_AIRES_JUA,0,4,2,TP511259,0100579193,31.632133,-106.359622,1:16,Poste
BUENOS_AIRES_JUA,0,4,2,TP511259,0141923516,31.632133,-106.359622,1:16,Poste
BUENOS_AIRES_JUA,0,4,2,TP511259,0106916971,31.632133,-106.359622,1:16,Poste
BUENOS_AIRES_JUA,0,4,2,TP511259,0103277634,31.632133,-106.359622,1:16,Poste
BUENOS_AIRES_JUA,0,4,2,TP511259,0110411543,31.632133,-106.359622,1:16,Poste
BUENOS_AIRES_JUA,0,4,2,TP511259,0140955016,31.632133,-106.359622,1:16,Poste
BUENOS_AIRES_JUA,0,4,2,TP511259,0143032393,31.632133,-106.359622,1:16,Poste
BUENOS_AIRES_JUA,0,4,2,TP511259,0143044178,31.632133,-106.359622,1:16,Poste
BUENOS_AIRES_JUA,0,4,2,TP511259,0143396260,31.632133,-106.359622,1:16,Poste
BUENOS_AIRES_JUA,0,4,2,TP511259,0101055221,31.632133,-106.359622,1:16,Poste
BUENOS_AIRES_JUA,0,4,2,TP511259,0107189149,31.632133,-106.359622,1:16,Poste
BUENOS_AIRES_JUA,0,4,2,TP511263,0142165618,31.633014,-106.361077,1:16,Poste
BUENOS_AIRES_JUA,0,4,2,TP511263,0142375210,31.633014,-106.361077,1:16,Poste
BUENOS_AIRES_JUA,0,4,2,TP511263,0116572085,31.633014,-106.361077,1:16,Poste
BUENOS_AIRES_JUA,0,4,2,TP511263,0107283824,31.633014,-106.361077,1:16,Poste
BUENOS_AIRES_JUA,0,4,3,TP256689,0140944319,31.634155,-106.364046,1:8,Poste
BUENOS_AIRES_JUA,0,4,3,TP256689,0100991383,31.634155,-106.364046,1:8,Poste
BUENOS_AIRES_JUA,0,4,3,TP256689,0101161033,31.634155,-106.364046,1:8,Poste
BUENOS_AIRES_JUA,0,4,3,TP256689,0110383985,31.634155,-106.364046,1:8,Poste
BUENOS_AIRES_JUA,0,4,3,TP256689,0104314844,31.634155,-106.364046,1:8,Poste
BUENOS_AIRES_JUA,0,4,3,TP256689,0133062957,31.634155,-106.364046,1:8,Poste
BUENOS_AIRES_JUA,0,4,3,TP256689,0117880083,31.634155,-106.364046,1:8,Poste
BUENOS_AIRES_JUA,0,4,3,TP256689,0101200667,31.634155,-106.364046,1:8,Poste
BUENOS_AIRES_JUA,0,4,3,TP262111,0143372648,31.637337,-106.362516,1:16,Poste
BUENOS_AIRES_JUA,0,4,3,TP262111,0102466544,31.637337,-106.362516,1:16,Poste
BUENOS_AIRES_JUA,0,4,3,TP262111,0103446791,31.637337,-106.362516,1:16,Poste
BUENOS_AIRES_JUA,0,4,3,TP262111,0101101681,31.637337,-106.362516,1:16,Poste
BUENOS_AIRES_JUA,0,4,3,TP262111,0104632694,31.637337,-106.362516,1:16,Poste
BUENOS_AIRES_JUA,0,4,3,TP262111,0116467337,31.637337,-106.362516,1:16,Poste
BUENOS_AIRES_JUA,0,4,3,TP262111,0107427384,31.637337,-106.362516,1:16,Poste
BUENOS_AIRES_JUA,0,4,3,TP262111,0143154909,31.637337,-106.362516,1:16,Poste
BUENOS_AIRES_JUA,0,4,3,TP262111,0126789805,31.637337,-106.362516,1:16,Poste
BUENOS_AIRES_JUA,0,4,3,TP262111,0103640835,31.637337,-106.362516,1:16,Poste
BUENOS_AIRES_JUA,0,4,3,TP262111,0117354140,31.637337,-106.362516,1:16,Poste
BUENOS_AIRES_JUA,0,4,3,TP262113,0132258197,31.635547,-106.364275,1:16,Poste
BUENOS_AIRES_JUA,0,4,3,TP262113,0141938142,31.635547,-106.364275,1:16,Poste
BUENOS_AIRES_JUA,0,4,3,TP262113,0100998215,31.635547,-106.364275,1:16,Poste
BUENOS_AIRES_JUA,0,4,3,TP262113,0107156316,31.635547,-106.364275,1:16,Poste
BUENOS_AIRES_JUA,0,4,3,TP262113,0141462966,31.635547,-106.364275,1:16,Poste
BUENOS_AIRES_JUA,0,4,3,TP262113,0101127372,31.635547,-106.364275,1:16,Poste
BUENOS_AIRES_JUA,0,4,3,TP262113,0102293887,31.635547,-106.364275,1:16,Poste
BUENOS_AIRES_JUA,0,4,3,TP262113,0104049014,31.635547,-106.364275,1:16,Poste
BUENOS_AIRES_JUA,0,4,3,TP262113,0128857487,31.635547,-106.364275,1:16,Poste
BUENOS_AIRES_JUA,0,4,3,TP262113,0106656767,31.635547,-106.364275,1:16,Poste
BUENOS_AIRES_JUA,0,4,3,TP262113,0142884593,31.635547,-106.364275,1:16,Poste
BUENOS_AIRES_JUA,0,4,3,TP262113,0105539032,31.635547,-106.364275,1:16,Poste
BUENOS_AIRES_JUA,0,4,3,TP262113,0141398926,31.635547,-106.364275,1:16,Poste
BUENOS_AIRES_JUA,0,4,3,TP262113,0102152418,31.635547,-106.364275,1:16,Poste
BUENOS_AIRES_JUA,0,4,3,TP262113,0135888344,31.635547,-106.364275,1:16,Poste
BUENOS_AIRES_JUA,0,4,3,TP262113,0103874772,31.635547,-106.364275,1:16,Poste
BUENOS_AIRES_JUA,0,4,3,TP262114,0101818988,31.634179,-106.364251,1:16,Poste
BUENOS_AIRES_JUA,0,4,3,TP262114,0103547991,31.634179,-106.364251,1:16,Poste
BUENOS_AIRES_JUA,0,4,3,TP262114,0140422488,31.634179,-106.364251,1:16,Poste
BUENOS_AIRES_JUA,0,4,3,TP262114,0200380103,31.634179,-106.364251,1:16,Poste
BUENOS_AIRES_JUA,0,4,3,TP262114,0142766937,31.634179,-106.364251,1:16,Poste
BUENOS_AIRES_JUA,0,4,3,TP262114,0100613296,31.634179,-106.364251,1:16,Poste
BUENOS_AIRES_JUA,0,4,3,TP262114,0100619839,31.634179,-106.364251,1:16,Poste
BUENOS_AIRES_JUA,0,4,3,TP262116,0107387701,31.633988,-106.362328,1:8,Poste
BUENOS_AIRES_JUA,0,4,3,TP262116,0100569908,31.633988,-106.362328,1:8,Poste
BUENOS_AIRES_JUA,0,4,3,TP262116,0103280834,31.633988,-106.362328,1:8,Poste
BUENOS_AIRES_JUA,0,4,3,TP262116,0116174520,31.633988,-106.362328,1:8,Poste
BUENOS_AIRES_JUA,0,4,3,TP262116,0108830336,31.633988,-106.362328,1:8,Poste
BUENOS_AIRES_JUA,0,4,3,TP262116,0104817174,31.633988,-106.362328,1:8,Poste
BUENOS_AIRES_JUA,0,4,3,TP262116,0140479368,31.633988,-106.362328,1:8,Poste
BUENOS_AIRES_JUA,0,4,3,TP262118,0106419309,31.632887,-106.362765,1:16,Poste
BUENOS_AIRES_JUA,0,4,3,TP262118,0143446412,31.632887,-106.362765,1:16,Poste
BUENOS_AIRES_JUA,0,4,3,TP262118,0102451876,31.632887,-106.362765,1:16,Poste
BUENOS_AIRES_JUA,0,4,3,TP262118,0100397295,31.632887,-106.362765,1:16,Poste
BUENOS_AIRES_JUA,0,4,3,TP262118,0103881343,31.632887,-106.362765,1:16,Poste
BUENOS_AIRES_JUA,0,4,3,TP262118,0104659558,31.632887,-106.362765,1:16,Poste
BUENOS_AIRES_JUA,0,4,3,TP262118,0114288089,31.632887,-106.362765,1:16,Poste
BUENOS_AIRES_JUA,0,4,3,TP262118,0105626101,31.632887,-106.362765,1:16,Poste
BUENOS_AIRES_JUA,0,4,3,TP262118,0102746176,31.632887,-106.362765,1:16,Poste
BUENOS_AIRES_JUA,0,4,3,TP263404,0118533803,31.636737,-106.364484,1:16,Poste
BUENOS_AIRES_JUA,0,4,3,TP263404,0100476500,31.636737,-106.364484,1:16,Poste
BUENOS_AIRES_JUA,0,4,3,TP263404,0106880748,31.636737,-106.364484,1:16,Poste
BUENOS_AIRES_JUA,0,4,3,TP263404,0101963803,31.636737,-106.364484,1:16,Poste
BUENOS_AIRES_JUA,0,4,3,TP263404,0101696998,31.636737,-106.364484,1:16,Poste
BUENOS_AIRES_JUA,0,4,3,TP263404,0130812169,31.636737,-106.364484,1:16,Poste
BUENOS_AIRES_JUA,0,4,3,TP263404,0142265308,31.636737,-106.364484,1:16,Poste
BUENOS_AIRES_JUA,0,4,3,TP263404,0102266602,31.636737,-106.364484,1:16,Poste
BUENOS_AIRES_JUA,0,4,3,TP263404,0105608116,31.636737,-106.364484,1:16,Poste
BUENOS_AIRES_JUA,0,4,3,TP1091513,0101521370,31.63248,-106.363229,1:8,Poste
BUENOS_AIRES_JUA,0,4,3,TP1091513,0100558751,31.63248,-106.363229,1:8,Poste
BUENOS_AIRES_JUA,0,4,3,TP1091513,0101660052,31.63248,-106.363229,1:8,Poste
BUENOS_AIRES_JUA,0,4,3,TP1091513,0101376285,31.63248,-106.363229,1:8,Poste
BUENOS_AIRES_JUA,0,4,3,TP1091513,0141199481,31.63248,-106.363229,1:8,Poste
BUENOS_AIRES_JUA,0,4,3,TP1091513,0125040676,31.63248,-106.363229,1:8,Poste
BUENOS_AIRES_JUA,0,4,3,TP1091513,0200050650,31.63248,-106.363229,1:8,Poste
BUENOS_AIRES_JUA,0,4,4,TPCP009766,0141498458,31.618663,-106.311297,1:8,Poste
BUENOS_AIRES_JUA,0,4,4,TPCP009766,0141747545,31.618663,-106.311297,1:8,Poste
BUENOS_AIRES_JUA,0,4,4,TPCP009789,0143129802,31.618363,-106.308797,1:8,Poste
BUENOS_AIRES_JUA,0,4,4,TPCP009789,0143211785,31.618363,-106.308797,1:8,Poste
BUENOS_AIRES_JUA,0,4,4,TPCP009789,0143420612,31.618363,-106.308797,1:8,Poste
BUENOS_AIRES_JUA,0,4,4,TPCP009791,0142664784,31.618112,-106.310328,1:8,Poste
BUENOS_AIRES_JUA,0,4,4,TPCP009791,0143377482,31.618112,-106.310328,1:8,Poste
BUENOS_AIRES_JUA,0,4,4,TPCP009799,0142665256,31.618862,-106.309703,1:8,Poste
BUENOS_AIRES_JUA,0,4,4,TPCP009799,0143130220,31.618862,-106.309703,1:8,Poste
BUENOS_AIRES_JUA,0,4,4,TPCP009799,0143237710,31.618862,-106.309703,1:8,Poste
BUENOS_AIRES_JUA,0,4,4,TPCP009825,0141724783,31.618587,-106.309422,1:8,Poste
BUENOS_AIRES_JUA,0,4,4,TPCP009825,0143230265,31.618587,-106.309422,1:8,Poste
BUENOS_AIRES_JUA,0,4,4,TPCP009825,0141921347,31.618587,-106.309422,1:8,Poste
BUENOS_AIRES_JUA,0,4,4,TPCP009825,0142151156,31.618587,-106.309422,1:8,Poste
BUENOS_AIRES_JUA,0,4,4,TPCP009825,0142510858,31.618587,-106.309422,1:8,Poste
BUENOS_AIRES_JUA,0,4,4,TPCP009825,0143365911,31.618587,-106.309422,1:8,Poste
BUENOS_AIRES_JUA,0,4,4,TPCP009825,0143454268,31.618587,-106.309422,1:8,Poste
BUENOS_AIRES_JUA,0,4,4,TPCP009832,0142853811,31.617537,-106.311484,1:8,Poste
BUENOS_AIRES_JUA,0,4,4,TPCP009832,0142350868,31.617537,-106.311484,1:8,Poste
BUENOS_AIRES_JUA,0,4,4,TPCP009832,0143222467,31.617537,-106.311484,1:8,Poste
BUENOS_AIRES_JUA,0,4,4,TPCP009832,0143419445,31.617537,-106.311484,1:8,Poste
BUENOS_AIRES_JUA,0,4,4,TPCP010344,0141732559,31.617863,-106.309797,1:8,Poste
BUENOS_AIRES_JUA,0,4,4,TPCP010344,0143152361,31.617863,-106.309797,1:8,Poste
BUENOS_AIRES_JUA,0,4,4,TPCP010344,0143200038,31.617863,-106.309797,1:8,Poste
BUENOS_AIRES_JUA,0,4,4,TPCP010356,0141602632,31.617887,-106.311734,1:8,Poste
BUENOS_AIRES_JUA,0,4,4,TPCP010356,0141729193,31.617887,-106.311734,1:8,Poste
BUENOS_AIRES_JUA,0,4,4,TPCP010356,0142070995,31.617887,-106.311734,1:8,Poste
BUENOS_AIRES_JUA,0,4,4,TPCP010356,0142197424,31.617887,-106.311734,1:8,Poste
BUENOS_AIRES_JUA,0,4,4,TPCP010847,0141498236,31.618388,-106.310672,1:16,Poste
BUENOS_AIRES_JUA,0,4,4,TPCP010850,0141497636,31.617187,-106.311203,1:8,Poste
BUENOS_AIRES_JUA,0,4,4,TPCP010850,0142535206,31.617187,-106.311203,1:8,Poste
BUENOS_AIRES_JUA,0,4,4,TPCP010850,0142674350,31.617187,-106.311203,1:8,Poste
BUENOS_AIRES_JUA,0,4,5,TP253478,0142211567,31.640613,-106.367547,1:8,Poste
BUENOS_AIRES_JUA,0,4,5,TP265973,0116289079,31.638852,-106.365296,1:8,Poste
BUENOS_AIRES_JUA,0,4,5,TP265973,0117114072,31.638852,-106.365296,1:8,Poste
BUENOS_AIRES_JUA,0,4,5,TP265973,0140854749,31.638852,-106.365296,1:8,Poste
BUENOS_AIRES_JUA,0,4,5,TP265974,0106437527,31.639326,-106.365774,1:8,Poste
BUENOS_AIRES_JUA,0,4,5,TP265974,0101093047,31.639326,-106.365774,1:8,Poste
BUENOS_AIRES_JUA,0,4,5,TP265974,0140369211,31.639326,-106.365774,1:8,Poste
BUENOS_AIRES_JUA,0,4,5,TP265974,0103812897,31.639326,-106.365774,1:8,Poste
BUENOS_AIRES_JUA,0,4,5,TP265974,0107163273,31.639326,-106.365774,1:8,Poste
BUENOS_AIRES_JUA,0,4,5,TP265974,0100410505,31.639326,-106.365774,1:8,Poste
BUENOS_AIRES_JUA,0,4,5,TP265974,0106248471,31.639326,-106.365774,1:8,Poste
BUENOS_AIRES_JUA,0,4,5,TP265974,0107414829,31.639326,-106.365774,1:8,Poste
BUENOS_AIRES_JUA,0,4,5,TP265975,0135300958,31.639624,-106.366154,1:8,Poste
BUENOS_AIRES_JUA,0,4,5,TP265975,0142718491,31.639624,-106.366154,1:8,Poste
BUENOS_AIRES_JUA,0,4,5,TP265975,0127864281,31.639624,-106.366154,1:8,Poste
BUENOS_AIRES_JUA,0,4,5,TP265975,0200066081,31.639624,-106.366154,1:8,Poste
BUENOS_AIRES_JUA,0,4,5,TP265975,0133808789,31.639624,-106.366154,1:8,Poste
BUENOS_AIRES_JUA,0,4,5,TP265975,0104498535,31.639624,-106.366154,1:8,Poste
BUENOS_AIRES_JUA,0,4,5,TP265976,0200594770,31.640212,-106.366746,1:16,Poste
BUENOS_AIRES_JUA,0,4,5,TP265976,0119598718,31.640212,-106.366746,1:16,Poste
BUENOS_AIRES_JUA,0,4,5,TP265976,0107501982,31.640212,-106.366746,1:16,Poste
BUENOS_AIRES_JUA,0,4,5,TP265976,0200189639,31.640212,-106.366746,1:16,Poste
BUENOS_AIRES_JUA,0,4,5,TP265976,0141266739,31.640212,-106.366746,1:16,Poste
BUENOS_AIRES_JUA,0,4,5,TP265976,0103698132,31.640212,-106.366746,1:16,Poste
BUENOS_AIRES_JUA,0,4,5,TP265976,0141921233,31.640212,-106.366746,1:16,Poste
BUENOS_AIRES_JUA,0,4,5,TP265977,0141465830,31.642086,-106.368326,1:16,Poste
BUENOS_AIRES_JUA,0,4,5,TP265977,0113124816,31.642086,-106.368326,1:16,Poste
BUENOS_AIRES_JUA,0,4,5,TP265977,0100413489,31.642086,-106.368326,1:16,Poste
BUENOS_AIRES_JUA,0,4,5,TP265977,0101487991,31.642086,-106.368326,1:16,Poste
BUENOS_AIRES_JUA,0,4,5,TP265977,0105844942,31.642086,-106.368326,1:16,Poste
BUENOS_AIRES_JUA,0,4,5,TP265977,0101734211,31.642086,-106.368326,1:16,Poste
BUENOS_AIRES_JUA,0,4,5,TP265977,0101999785,31.642086,-106.368326,1:16,Poste
BUENOS_AIRES_JUA,0,4,5,TP265977,0130840808,31.642086,-106.368326,1:16,Poste
BUENOS_AIRES_JUA,0,4,5,TP265977,0103724906,31.642086,-106.368326,1:16,Poste
BUENOS_AIRES_JUA,0,4,5,TP265977,0103249480,31.642086,-106.368326,1:16,Poste
BUENOS_AIRES_JUA,0,4,5,TP265977,0109081413,31.642086,-106.368326,1:16,Poste
BUENOS_AIRES_JUA,0,4,5,TP265977,0120950998,31.642086,-106.368326,1:16,Poste
BUENOS_AIRES_JUA,0,4,5,TP265977,0101337406,31.642086,-106.368326,1:16,Poste
BUENOS_AIRES_JUA,0,4,5,TP1078803,0200061523,31.641438,-106.368297,1:16,Poste
BUENOS_AIRES_JUA,0,4,5,TP1078803,0200333435,31.641438,-106.368297,1:16,Poste
BUENOS_AIRES_JUA,0,4,5,TP1078803,0141129607,31.641438,-106.368297,1:16,Poste
BUENOS_AIRES_JUA,0,4,5,TP1078803,0126806381,31.641438,-106.368297,1:16,Poste
BUENOS_AIRES_JUA,0,4,5,TP1078803,0200445157,31.641438,-106.368297,1:16,Poste
